CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C14608,61.115414,0.909091,239.71,0,239.71,0,0.454545,0,0.454545,0,0,5,700,358.108438,130.741607,0.090909,11
C14609,1002.791997,1,0,0,0,234.105509,0,0,0,0.083333,3,0,1200,239.80734,225.238271,0,12
C14610,2951.220065,1,0,0,0,1477.737906,0,0,0,0.666667,16,0,8500,710.854365,685.291892,0,12
C14611,1248.903628,1,518.31,113.31,405,472.118676,1,0.333333,1,0.25,5,29,1200,1141.190295,980.845115,0,12
C14612,793.167009,1,433.31,200,233.31,766.872458,1,0.142857,0.857143,0.428571,5,8,1000,363.064207,430.485462,0,7
C14613,2368.338673,1,1307.18,762.5,544.68,0,0.916667,0.333333,0.666667,0,0,20,9000,2167.293003,539.880492,0,12
C14614,7287.084204,1,0,0,0,6605.075695,0,0,0,0.75,24,0,7500,4293.062891,5255.006819,0,12
C14615,3764.89205,1,898.43,479,419.43,2094.091371,0.5,0.083333,0.416667,0.333333,6,22,4500,1067.435442,1116.032132,0,12
C14616,14.775035,1,80.44,0,80.44,0,0.333333,0,0.333333,0,0,4,3000,137.217255,81.263818,0.083333,12
C14617,306.460387,1,0,0,0,191.834575,0,0,0,0.083333,1,0,7000,577.962789,171.809634,0.083333,12
C14618,1499.689937,1,159.96,0,159.96,601.616399,0.25,0,0.25,0.416667,10,8,4000,356.317359,522.252346,0,12
C14619,2778.220254,1,0,0,0,99.790116,0,0,0,0.083333,2,0,3000,813.686705,1449.354152,0,12
C14620,56.149055,0.909091,493.32,149.93,343.39,0,0.75,0.166667,0.5,0,0,14,5000,471.382074,153.842106,0.75,12
C14621,1924.657194,1,0,0,0,906.645286,0,0,0,0.166667,2,0,2500,428.488182,715.614697,0,12
C14622,72.425884,1,655.68,0,655.68,0,1,0,1,0,0,0,1000,718.537117,162.732686,0.333333,12
C14623,653.88103,0.909091,0,0,0,1366.204137,0,0,0,0.416667,7,0,1400,205.709969,271.728487,0,12
C14624,579.243601,1,505.48,505.48,0,0,0.333333,0.333333,0,0,0,6,1950,188.304134,302.43456,0,12
C14625,95.259372,0.727273,43.3,0,43.3,0,0.083333,0,0.083333,0,0,1,7000,526.604881,207.134146,0,12
C14626,551.580225,1,2955.91,952.51,2003.4,0,1,1,0.833333,0,0,62,8000,2456.581737,209.435975,0.25,12
C14627,1181.767566,1,153.95,153.95,0,0,0.333333,0.333333,0,0,0,5,6500,1908.258846,365.472319,0,12
C14628,11.834127,0.166667,272.9,69.9,203,0,0.833333,0.166667,0.5,0,0,5,6000,313.913093,81.433073,1,6
C14629,1138.554361,1,831.89,831.89,0,495.002834,0.166667,0.166667,0,0.166667,2,7,1200,381.967601,457.75848,0,12
C14630,9962.070262,1,7465.91,6075.62,1390.29,0,1,0.833333,0.666667,0,0,57,18500,2403.16006,2207.068883,0,12
C14631,6416.448101,1,0,0,0,3580.392989,0,0,0,0.25,9,0,7500,1756.557983,2302.022679,0,12
C14632,2762.340044,1,2372.98,2372.98,0,1465.082446,0.166667,0.166667,0,0.083333,1,5,4500,659.726225,874.537967,0,12
C14633,926.458992,0.818182,6200.71,5742.61,458.1,283.476295,0.666667,0.666667,0.416667,0.083333,1,49,7000,7932.430735,271.788449,0.142857,12
C14634,7474.408678,1,0,0,0,10187.5226,0,0,0,0.6,11,0,10000,2021.908233,1918.555864,0,10
C14635,287.884126,1,1545.03,124.72,1420.31,289.630816,1,0.083333,1,0.333333,5,41,6500,1182.107223,187.489659,0.25,12
C14636,170.617046,0.727273,350,350,0,0,0.083333,0.083333,0,0,0,1,3000,828.8943,175.629153,0.142857,12
C14637,86.661044,1,709.98,0,709.98,0,1,0,0.916667,0,0,12,1000,727.104508,168.805075,0.166667,12
C14638,1541.743608,1,0,0,0,118.974129,0,0,0,0.333333,5,0,1600,353.686721,428.150067,0,12
C14639,7558.010921,1,365.26,188.56,176.7,4738.30754,0.5,0.083333,0.416667,0.666667,25,9,8000,3311.192387,4903.859993,0,12
C14640,6956.37654,1,11500.94,3091.01,8409.93,15133.53213,1,1,1,1,48,308,14000,20122.00545,1617.014574,0.166667,12
C14641,99.256215,0.636364,1554.39,1174.39,380,0,0.636364,0.454545,0.181818,0,0,9,6000,1006.702329,139.902685,0.5,11
C14642,376.15858,1,2724.76,572.76,2152,0,1,1,1,0,0,70,8500,2600.70524,190.766768,0,12
C14643,380.517893,1,2590.27,2102.46,487.81,0,0.916667,0.916667,0.416667,0,0,49,2500,1825.405687,173.164117,0.090909,12
C14644,1311.952719,0.909091,2092,1242,850,0,0.75,0.333333,0.5,0,0,15,5181.818182,3476.019003,330.828719,0,12
C14645,548.252892,1,208.41,208.41,0,1633.935089,0.083333,0.083333,0,0.333333,6,1,3000,708.100631,154.96528,0,12
C14646,3.691925,0.363636,27.99,27.99,0,0,0.083333,0.083333,0,0,0,1,6500,187.172733,56.066059,0.5,12
C14647,49.911409,1,178.4,0,178.4,0,1,0,1,0,0,12,2500,130.650758,166.81518,0,12
C14648,18.549421,0.090909,132,0,132,0,0.333333,0,0.333333,0,0,4,19500,3610.565153,66.187935,0,12
C14649,4251.411617,1,0,0,0,2318.967259,0,0,0,0.083333,1,0,5000,1428.511775,1322.626868,0,12
C14650,32.229139,0.727273,145.85,0,145.85,0,0.583333,0,0.583333,0,0,7,1000,263.681773,130.725349,0.125,12
C14651,1226.152097,1,0,0,0,275.602351,0,0,0,0.166667,5,0,1200,797.029627,1026.510864,0,12
C14652,1238.140283,1,56.38,0,56.38,0,0.416667,0,0.416667,0,0,5,1600,398.98255,422.371745,0,12
C14653,153.643158,1,0,0,0,254.910338,0,0,0,0.083333,1,0,300,347.227774,148.87441,0.083333,12
C14654,200.580245,0.727273,354,354,0,0,0.083333,0.083333,0,0,0,1,1200,1697.98971,217.875105,0.142857,12
C14655,2329.869472,1,1497.2,1301.26,195.94,0,0.333333,0.25,0.083333,0,0,5,7000,1453.119488,632.472511,0,12
C14656,5090.523925,1,1689.09,0,1689.09,1088.523871,1,0,1,0.166667,3,82,6000,2046.509543,2256.318292,0,12
C14657,2996.761878,1,3644.35,3610.6,33.75,0,0.666667,0.583333,0.083333,0,0,23,3500,3879.940821,864.045134,0,12
C14658,1103.834373,0.363636,0,0,0,155.414239,0,0,0,0.333333,4,0,7000,4021.956752,410.666163,0,12
C14659,72.679836,0.545455,800.55,586.55,214,0,0.5,0.333333,0.333333,0,0,13,7000,1584.89763,147.859998,0.666667,12
C14660,4995.229116,1,1580.34,1364.34,216,0,1,1,0.416667,0,0,26,5500,1712.233039,1485.721729,0,12
C14661,300.427627,1,443.71,0,443.71,0,0.916667,0,0.916667,0,0,11,1000,372.548129,228.365901,0,12
C14662,1521.763256,1,312.15,0,312.15,0,0.75,0,0.75,0,0,19,1500,671.70656,1458.363763,0,12
C14663,16.742181,0.545455,320,0,320,0,0.5,0,0.416667,0,0,6,2500,559.713369,65.554557,0.25,12
C14664,757.964752,0.875,157.4,157.4,0,0,0.125,0.125,0,0,0,6,1200,1494.480376,2638.59841,0,8
C14665,8315.894044,1,8391.55,0,8391.55,0,1,0,1,0,0,199,8500,6322.388249,7912.050279,0,12
C14666,476.728349,1,462.75,462.75,0,0,1,1,0,0,0,12,5500,185.002877,170.274498,0,12
C14667,776.919827,1,11522.9,11146.28,376.62,0,1,1,0.416667,0,0,68,4500,11082.51429,237.006434,0.916667,12
C14668,245.336939,0.363636,909,909,0,0,0.083333,0.083333,0,0,0,1,3000,340.201751,55.410769,0,12
C14669,18.745682,0.363636,872.7,872.7,0,0,0.333333,0.333333,0,0,0,11,2500,2411.060444,44.981723,1,12
C14670,7.106669,0.333333,27.98,27.98,0,0,0.111111,0.111111,0,0,0,1,2500,57.785065,154.349034,0,9
C14672,1632.421395,1,993.96,245.59,748.37,0,0.727273,0.181818,0.636364,0,0,22,6000,2752.623744,489.842903,0.090909,11
C14673,2439.976275,1,499.59,0,499.59,0,0.916667,0,0.916667,0,0,11,2700,555.286351,617.276328,0,12
C14674,1315.478789,1,88.08,0,88.08,154.311694,0.5,0,0.416667,0.083333,2,6,1500,453.199092,321.319929,0,12
C14675,1454.09973,1,0,0,0,49.602856,0,0,0,0.083333,1,0,1500,274.985583,493.392656,0,12
C14676,1695.40481,1,1641.48,1377.06,264.42,1105.875503,0.916667,0.75,0.416667,0.583333,9,26,7000,3423.435143,629.237655,0,12
C14677,19.991586,0.875,144,0,144,0,0.75,0,0.625,0,0,6,1500,173.881319,96.495473,0.8,8
C14678,3219.604215,1,4126.75,4126.75,0,0,1,1,0,0,0,31,10500,6061.100911,1113.256834,0,12
C14679,337.178513,1,3809.71,3809.71,0,0,1,1,0,0,0,16,16500,2837.599645,238.075524,0.916667,12
C14680,217.10156,0.818182,2953.03,2953.03,0,0,0.166667,0.166667,0,0,0,3,5000,3123.296573,118.209566,0.125,12
C14681,2124.826298,1,967.61,397.61,570,581.6512,0.833333,0.166667,0.75,0.25,3,12,5000,1778.725826,477.542826,0,12
C14682,313.13311,1,49.09,49.09,0,1306.110387,0.166667,0.166667,0,0.416667,13,2,6500,1405.747523,189.159601,0.166667,12
C14683,154.271153,1,1498.28,667,831.28,0,0.833333,0.416667,0.583333,0,0,24,12000,1343.450205,189.406063,0.583333,12
C14684,7934.946009,1,1792.15,1792.15,0,4169.060991,0.333333,0.333333,0,0.333333,6,16,11500,2373.896899,2184.394699,0,12
C14685,4183.77248,1,511.12,278.6,232.52,1209.426365,0.916667,0.25,0.833333,0.416667,14,24,4500,1378.838332,2569.377585,0,12
C14686,4187.550741,1,0,0,0,433.71918,0,0,0,0.083333,1,0,4500,1216.465192,935.585513,0,12
C14687,58.565355,0.833333,386,0,386,0,0.666667,0,0.5,0,0,4,1000,425.996964,65.250637,1,6
C14688,8363.401152,1,1076.01,1076.01,0,3134.26615,0.25,0.25,0,0.666667,29,7,9500,1828.936956,2608.291402,0,12
C14689,45.171225,0.636364,160,160,0,0,0.083333,0.083333,0,0,0,1,500,197.019336,94.411065,0,12
C14690,440.676765,0.666667,0,0,0,1125.542162,0,0,0,0.666667,6,0,1200,171.743821,113.220269,0,6
C14691,7867.660015,1,507,507,0,8980.648498,0.166667,0.166667,0,0.916667,43,4,8500,6802.892319,8644.138069,0,12
C14692,731.222335,1,0,0,0,2828.975383,0,0,0,0.416667,8,0,1500,3208.182454,236.90696,0.090909,12
C14693,39.523885,0.727273,592.88,451.18,141.7,0,0.583333,0.583333,0.083333,0,0,9,12000,1111.148943,120.742325,0.833333,12
C14694,1996.785925,1,212.64,212.64,0,272.115509,0.083333,0.083333,0,0.166667,6,1,2000,1121.381513,2669.122014,0,12
C14695,3114.988266,1,453.12,453.12,0,2115.036647,0.333333,0.333333,0,0.5,12,7,5000,1160.859524,1067.666256,0,12
C14696,2341.401664,1,0,0,0,1818.306309,0,0,0,0.416667,5,0,3000,668.918811,553.243869,0,12
C14697,2819.630553,1,0,0,0,230.543537,0,0,0,0.25,7,0,3000,810.389383,1147.376672,0,12
C14698,147.085066,0.818182,1381.14,1027.14,354,0,0.666667,0.333333,0.25,0,0,11,2500,1457.406626,128.626652,1,12
C14699,152.459665,1,1248.09,829.45,418.64,0,1,1,0.25,0,0,21,5000,1316.455236,210.906103,0.166667,12
C14700,1998.15597,1,348,348,0,1940.357907,0.083333,0.083333,0,0.083333,1,1,9000,2893.195013,419.016946,0,12
C14701,290.246277,1,2617.61,1342.69,1274.92,0,1,1,0.75,0,0,52,2500,2948.963493,164.864181,0.916667,12
C14702,2074.364799,1,1500,1500,0,0,0.416667,0.416667,0,0,0,15,2200,2200.280484,1436.215703,0,12
C14703,1773.323689,1,1423.71,1423.71,0,0,1,1,0,0,0,17,5000,1410.310559,423.078833,0,12
C14704,12.540151,0.363636,201,104.5,96.5,0,0.25,0.083333,0.166667,0,0,4,2500,479.948299,142.198683,1,12
C14705,5796.622219,0.875,423.38,223.38,200,6739.693779,0.625,0.25,0.375,0.25,18,9,8000,813.94163,1523.155003,0,8
C14706,3261.241461,1,0,0,0,154.67204,0,0,0,0.083333,1,0,6500,800.677168,1588.441785,0,12
C14707,4228.71103,1,923.99,0,923.99,3932.272703,1,0,1,0.416667,7,30,8500,8805.280436,1134.632482,0.25,12
C14708,8033.907466,1,159,159,0,3983.763805,0.083333,0.083333,0,0.75,24,1,9000,1620.868564,2568.327034,0,12
C14709,11.902047,0.818182,0,0,0,482.992567,0,0,0,0.083333,1,0,3000,727.929858,5.03821,0.142857,12
C14710,7789.190958,1,1307.39,84.45,1222.94,1836.893684,1,0.166667,1,0.25,3,66,8500,2072.817061,2983.977594,0,12
C14711,8465.740449,1,1345.81,226,1119.81,3429.450339,0.916667,0.333333,0.666667,0.666667,25,33,9500,2069.156797,2410.701385,0,12
C14712,151.194794,0.818182,2634.7,2411.53,223.17,0,1,1,0.363636,0,0,42,7500,2295.964836,103.773786,0.5,11
C14713,3212.963003,1,0,0,0,185.532602,0,0,0,0.083333,2,0,3500,766.728773,1044.358428,0,12
C14714,149.59894,1,2009.64,206,1803.64,0,1,0.083333,1,0,0,23,16500,1886.871621,150.495102,0.636364,12
C14715,39.718404,0.363636,525.17,525.17,0,0,0.083333,0.083333,0,0,0,4,8500,515.996856,37.409861,0,12
C14716,99.523071,0.818182,955.87,955.87,0,0,0.5,0.5,0,0,0,9,13500,1201.853087,99.945036,0.666667,12
C14717,1837.047378,1,0,0,0,73.157833,0,0,0,0.083333,1,0,2000,412.848153,599.972398,0,12
C14718,28.90195,0.363636,169.24,169.24,0,0,0.083333,0.083333,0,0,0,1,1200,166.658504,42.777345,0,12
C14719,133.68751,1,1139.2,0,1139.2,0,1,0,0.875,0,0,15,3000,957.152839,116.355394,0.833333,8
C14720,1922.943603,1,110.8,110.8,0,0,0.166667,0.166667,0,0,0,2,3000,551.431723,565.627471,0,12
C14721,653.931902,1,0,0,0,1561.104542,0,0,0,0.583333,9,0,1200,1535.018327,274.518511,0.1,12
C14722,25.178303,0.727273,283.15,0,283.15,0,0.583333,0,0.5,0,0,7,5000,206.688202,101.894341,0.454545,12
C14723,3049.215189,1,390,390,0,5876.866242,0.083333,0.083333,0,0.583333,9,1,3200,6537.913767,2729.078978,0,12
C14724,8073.983031,1,2153.11,1326,827.11,3037.443167,1,0.75,0.916667,0.583333,28,48,9500,3032.171255,2764.780103,0,12
C14725,1731.459785,1,288.47,0,288.47,37.454878,0.416667,0,0.416667,0.083333,2,5,1700,673.92358,1361.538435,0,12
C14726,173.720757,0.181818,345.29,345.29,0,887.279827,0.083333,0.083333,0,0.166667,10,2,1200,0,,0,12
C14727,1150.724569,1,797.27,482.31,314.96,180.115216,0.75,0.333333,0.583333,0.083333,1,12,6000,1177.010626,261.521082,0,12
C14728,5376.083101,1,0,0,0,2293.529361,0,0,0,0.333333,8,0,5500,3202.100651,12449.67391,0,12
C14729,992.615052,1,162.28,0,162.28,0,0.5,0,0.5,0,0,6,1000,333.663574,462.345834,0,12
C14730,1360.029064,1,75.87,75.87,0,1482.699821,0.083333,0.083333,0,0.166667,10,1,1500,328.843583,544.816677,0,12
C14731,167.244974,0.272727,0,0,0,1275.337159,0,0,0,0.083333,3,0,3000,7094.254317,248.788237,0.25,12
C14732,24.382156,1,366.6,0,366.6,0,1,0,1,0,0,12,2000,335.625679,164.248719,1,12
C14733,1001.129965,1,0,0,0,457.757366,0,0,0,0.083333,1,0,1200,462.290269,469.620367,0,12
C14734,108.766657,0.857143,750.19,750.19,0,0,0.714286,0.714286,0,0,0,7,2500,498.643829,95.901909,0,7
C14735,3106.853852,1,0,0,0,3043.478003,0,0,0,0.416667,11,0,6000,702.156272,1069.874481,0,12
C14736,787.341687,1,2732.66,2548.47,184.19,0,1,1,0.416667,0,0,30,16500,2548.494077,388.363232,0.166667,12
C14737,1075.768647,1,200,200,0,0,0.083333,0.083333,0,0,0,1,1200,550.95426,290.977264,0,12
C14738,2270.22733,1,0,0,0,159.189426,0,0,0,0.083333,1,0,2400,495.667079,974.797056,0,12
C14739,38.994955,1,431.52,431.52,0,0,1,1,0,0,0,12,7000,417.892105,182.596244,1,12
C14740,1154.381343,1,2421.85,468.65,1953.2,0,1,0.333333,1,0,0,69,9000,1421.087219,422.043729,0,12
C14741,126.098257,0.8,387.66,387.66,0,0,0.7,0.7,0,0,0,24,1200,211.00385,174.40662,0,10
C14742,61.657184,1,338.4,0,338.4,0,1,0,1,0,0,12,1000,384.287358,135.392627,0.1,12
C14743,6371.35328,1,0,0,0,3546.56566,0,0,0,0.333333,11,0,7000,1914.79158,3654.599824,0,12
C14744,6057.280526,1,2235.12,1102.4,1132.72,0,1,0.5,1,0,0,103,10500,1489.016246,1494.385566,0,12
C14745,7005.310696,1,0,0,0,4273.427073,0,0,0,0.333333,11,0,10500,1623.620841,1571.575974,0,12
C14746,4.598902,0.363636,51.16,0,51.16,0,0.166667,0,0.083333,0,0,2,3000,160.554337,166.879157,1,12
C14747,59.264067,0.909091,203.08,0,203.08,956.776745,0.666667,0,0.666667,0.166667,2,8,2000,1309.186831,204.315088,0.272727,12
C14748,953.772248,1,747.62,747.62,0,1411.613588,0.166667,0.166667,0,0.5,6,2,2500,306.649908,215.800967,0,12
C14749,22.187914,1,0,0,0,147.48527,0,0,0,0.083333,1,0,3000,182.533898,155.060934,0.083333,12
C14750,2118.77868,1,62.46,0,62.46,1361.312559,0.5,0,0.416667,0.25,4,6,4000,1080.520104,448.013699,0,12
C14751,21.345298,0.727273,1019,119,900,0,0.75,0.083333,0.75,0,0,10,4500,1274.379409,161.692199,1,12
C14752,4817.148022,1,0,0,0,7625.978921,0,0,0,0.666667,16,0,8000,3810.594316,2642.808941,0,12
C14753,452.951976,0.454545,3649.83,3649.83,0,0,0.25,0.25,0,0,0,10,7500,209.217046,164.503829,0,12
C14754,41.25567,0.454545,297.4,297.4,0,0,0.25,0.25,0,0,0,5,6000,595.460601,173.255085,0.333333,12
C14755,0,0,19.25,0,19.25,0,0.083333,0,0.083333,0,0,1,4000,0,,0,12
C14756,107.600851,1,1461.15,1034.03,427.12,0,1,1,0.916667,0,0,33,7500,1334.893122,193.531249,0.833333,12
C14757,9.431309,1,80.44,0,80.44,0,0.416667,0,0.416667,0,0,5,2500,104.97817,67.789985,0.5,12
C14758,4768.062736,1,374.81,333.2,41.61,9917.639168,0.333333,0.25,0.083333,0.833333,18,4,7000,5283.297064,1589.293892,0,12
C14759,244.653051,1,1181.03,607.4,573.63,0,0.666667,0.166667,0.666667,0,0,15,4500,1047.448996,181.476998,0.5,12
C14760,268.966315,0.727273,784,659,125,0,0.5,0.25,0.333333,0,0,12,10500,514.650308,159.17308,0.166667,12
C14761,1411.914825,1,0,0,0,127.321884,0,0,0,0.090909,2,0,1500,259.780798,423.779107,0,11
C14762,183.992665,0.818182,1402.4,1140.5,261.9,0,0.666667,0.583333,0.416667,0,0,19,7200,1262.938606,239.059144,0.142857,12
C14763,19.491307,0.363636,0,0,0,1161.514855,0,0,0,0.083333,3,0,1200,3338.597271,9.550733,0.5,12
C14764,3153.251957,1,3398.12,95.84,3302.28,5608.804955,1,0.083333,1,0.333333,4,24,3000,9000.706634,4255.297059,0.166667,12
C14765,534.168335,0.909091,3916.8,2170.37,1746.43,107.838419,0.909091,0.636364,0.545455,0.090909,1,60,3000,3291.567762,144.195071,0.571429,11
C14766,6313.362606,0.909091,0,0,0,9687.179224,0,0,0,0.636364,11,0,10000,6291.189848,1246.208875,0.090909,11
C14767,531.269205,1,33.4,0,33.4,0,1,0,1,0,0,12,3700,2508.700414,170.113751,0,12
C14768,3699.694691,1,0,0,0,1182.596884,0,0,0,0.416667,13,0,4000,769.962086,1698.5381,0,12
C14769,451.23106,1,1293.7,725.6,568.1,0,1,0.916667,0.916667,0,0,40,1200,894.932094,204.619343,0,12
C14770,591.103032,1,626.69,626.69,0,0,0.166667,0.166667,0,0,0,2,2500,786.571498,311.637186,0,12
C14771,253.640197,0.909091,2607.88,1142.96,1464.92,73.579253,0.833333,0.833333,0.666667,0.083333,1,43,4000,1954.784637,154.583752,0.583333,12
C14772,4222.928545,1,0,0,0,4745.047686,0,0,0,0.333333,6,0,8000,1383.938805,1295.228551,0,12
C14773,884.230978,1,0,0,0,611.76416,0,0,0,0.083333,2,0,1200,883.943797,216.195821,0,12
C14774,237.344299,1,1266.03,170,1096.03,0,1,0.083333,1,0,0,46,1800,729.118157,189.433393,0.5,12
C14775,19.949534,0.111111,0,0,0,326.731167,0,0,0,0.111111,5,0,2500,0,,0,9
C14776,398.726283,1,393.49,393.49,0,787.215403,0.166667,0.166667,0,0.25,8,12,600,795.860389,213.548011,0,12
C14777,6991.964344,1,1384.92,0,1384.92,18.807602,0.75,0,0.666667,0.083333,1,9,13000,2814.59508,2308.020257,0,12
C14778,38.792757,0.636364,1115.92,0,1115.92,54.562891,0.916667,0,0.916667,0.166667,2,79,3500,1506.34522,85.99372,0.272727,12
C14779,200.988312,0.181818,0,0,0,1864.566564,0,0,0,0.083333,5,0,2500,9724.871142,332.480788,1,12
C14780,2173.970603,1,0,0,0,1192.786167,0,0,0,0.25,4,0,2400,445.866028,1043.148468,0,12
C14781,158.878732,1,738.65,0,738.65,109.368455,0.833333,0,0.833333,0.083333,1,16,7500,899.2372,170.492035,0.166667,12
C14783,1464.636143,1,0,0,0,2773.394382,0,0,0,0.25,8,0,1500,1751.449835,477.001326,0.090909,12
C14784,190.962339,1,2161.22,2161.22,0,0,0.75,0.75,0,0,0,24,5000,1663.048553,148.790482,0.222222,12
C14785,6983.408463,1,0,0,0,3354.686368,0,0,0,0.333333,11,0,7700,1116.896212,25697.63772,0,12
C14786,58.83251,1,551.93,0,551.93,0,1,0,1,0,0,27,2500,437.19547,194.026175,0.75,12
C14787,3046.937141,1,0,0,0,4021.457424,0,0,0,0.25,8,0,5000,809.451322,673.513777,0,12
C14788,1396.279238,1,3380.44,1449.92,1930.52,0,1,0.333333,1,0,0,27,3500,5451.794841,385.003688,0.083333,12
C14789,975.252077,1,1146.74,796.74,350,0,0.857143,0.142857,0.714286,0,0,8,1000,1273.063087,252.66907,0,7
C14790,1622.84216,1,248.74,0,248.74,1814.147021,0.333333,0,0.25,0.25,3,4,2500,1082.286757,384.449529,0,12
C14791,3899.763741,1,0,0,0,925.72976,0,0,0,0.083333,1,0,6500,877.767833,1454.215974,0,12
C14792,2719.639153,1,715.81,715.81,0,0,0.333333,0.333333,0,0,0,7,10000,694.102974,724.758705,0,12
C14793,347.226798,1,1535.49,1203.69,331.8,0,0.9,0.5,0.5,0,0,24,1000,778.913464,149.966517,0.25,10
C14794,8.172299,0.636364,114,0,114,0,0.5,0,0.5,0,0,6,2700,123.400772,44.25482,0.545455,12
C14795,8248.178009,1,1788.84,0,1788.84,90.031207,1,0,1,0.083333,1,12,18000,40627.59524,2149.990102,0.166667,12
C14796,289.353197,1,461.68,201,260.68,0,0.333333,0.083333,0.166667,0,0,7,4500,282.328051,183.50739,0,12
C14797,38.91624,1,358.49,0,358.49,188.234434,0.916667,0,0.833333,0.083333,1,11,2500,479.607061,141.652641,0.3,12
C14798,810.739995,1,86.9,86.9,0,0,0.083333,0.083333,0,0,0,1,7500,253.775702,210.961925,0,12
C14799,438.337653,1,1867.9,1424.87,443.03,128.429272,0.75,0.5,0.5,0.166667,3,24,6500,2080.403638,204.877516,0.083333,12
C14800,101.083401,0.909091,553.36,140,413.36,1719.767683,0.666667,0.083333,0.666667,0.166667,2,9,3000,2515.38256,56.937337,0,12
C14802,1300.793883,1,1282.2,0,1282.2,0,1,0,1,0,0,12,1200,1407.623536,1230.452069,0,12
C14803,1418.838078,1,0,0,0,272.782072,0,0,0,0.583333,7,0,1500,619.975821,519.49072,0,12
C14804,2042.585017,0.857143,498.96,0,498.96,2364.540395,0.857143,0,0.714286,0.285714,5,9,2500,414.718951,1517.202791,0,7
C14805,218.948323,1,1858.33,1380,478.33,0,0.666667,0.333333,0.333333,0,0,14,4500,1934.821016,177.124786,0.5,12
C14806,115.467669,0.545455,354,354,0,0,0.166667,0.166667,0,0,0,2,16500,4555.965464,211.04268,0,12
C14807,199.462047,1,1296.2,745.82,550.38,0,0.25,0.25,0.166667,0,0,14,1800,18.125527,110.486344,0,12
C14808,143.737177,1,1456,361,1095,0,0.666667,0.166667,0.583333,0,0,17,2500,1416.600792,139.685178,0.818182,12
C14809,45.45702,0.909091,175,175,0,0,0.166667,0.166667,0,0,0,2,1200,212.558928,223.193529,0,12
C14810,1089.795044,1,0,0,20,38.249993,0,0,0.166667,0.083333,1,1,1200,284.731156,331.10383,0,12
C14811,19.946102,1,450,0,450,0,1,0,0.9,0,0,10,1000,386.571651,131.349565,1,10
C14812,626.213492,1,0,0,0,3393.427055,0,0,0,0.25,11,0,1200,3566.140224,473.448279,0.25,12
C14813,1849.017387,1,0,0,0,838.008227,0,0,0,0.166667,2,0,2500,433.218956,837.7785,0,12
C14814,2992.591246,1,0,0,0,759.456509,0,0,0,0.416667,9,0,3500,817.050377,825.529474,0,12
C14815,2021.514867,1,1582.84,1554.89,27.95,0,0.5,0.416667,0.083333,0,0,8,2500,565.380786,486.702058,0,12
C14816,2122.066396,1,0,0,0,1048.972729,0,0,0,0.25,9,0,3000,548.182704,515.520727,0,12
C14817,4.417273,0.181818,27.42,0,27.42,0,0.083333,0,0.083333,0,0,1,1800,228.417814,175.836378,1,12
C14818,825.347767,1,0,0,0,105.877591,0,0,0,0.083333,1,0,1200,426.206835,217.958559,0,12
C14819,87.462633,0.454545,0,0,0,1251.696029,0,0,0,0.083333,1,0,2000,2678.249487,114.91159,0.333333,12
C14820,1223.909602,1,607,607,0,0,0.916667,0.916667,0,0,0,13,1200,466.149713,906.697643,0,12
C14821,83.930127,0.727273,1027.64,1027.64,0,0,0.5,0.5,0,0,0,15,6000,1007.971531,106.407569,0.5,12
C14822,1241.025652,1,0,0,0,180.783929,0,0,0,0.083333,1,0,1800,842.814061,405.72085,0,12
C14823,268.797746,1,70,0,70,0,0.5,0,0.416667,0,0,6,1000,105.954038,229.157988,0,12
C14824,451.404363,1,2196,2154.34,41.66,0,0.833333,0.75,0.083333,0,0,14,1800,2142.056177,184.805024,0.166667,12
C14825,3.248979,0.090909,91.26,0,91.26,0,0.083333,0,0.083333,0,0,2,3500,0,,0,12
C14826,160.873814,0.666667,480,480,0,0,0.666667,0.666667,0,0,0,8,1500,38.770699,86.542118,0,6
C14827,982.566805,1,282.39,0,282.39,0,0.583333,0,0.583333,0,0,7,1000,722.645708,935.878792,0,12
C14828,4070.500764,0.833333,710.8,140,570.8,4620.069456,0.833333,0.166667,0.666667,0.166667,11,16,4900,364.205524,3231.905456,0,6
C14829,1048.892643,1,0,0,0,115.766104,0,0,0,0.25,4,0,1100,218.648513,598.910658,0,12
C14830,507.076999,0.857143,0,0,0,1391.140391,0,0,0,0.142857,2,0,1500,2104.053736,257.650259,0.25,7
C14831,158.634812,0.909091,1765.38,84.8,1680.58,0,0.666667,0.083333,0.583333,0,0,24,9500,1661.464986,135.26688,0.666667,12
C14832,976.370187,1,0,0,0,1622.255801,0,0,0,0.25,4,0,1600,3056.718074,429.217423,0.166667,12
C14833,5.336222,0.272727,57,0,57,0,0.25,0,0.166667,0,0,3,5000,164.041195,124.16248,1,12
C14834,3363.288511,1,1123.42,865.78,257.64,1992.271699,1,1,0.583333,0.166667,2,30,4500,4772.462052,948.702747,0,12
